StnID,Year,Lat,Lon,Anomaly,SourceType
1000231510,1987,46.8325,-101.4538,39.10584,depth
1000231540,1978,46.8363,-118.7689,21.15310000000001,depth
1000231844,1983,46.8499,-118.7325,19.507199999999997,depth
1000231844,1984,46.8499,-118.7325,-36.27119999999999,depth
1000231847,1982,46.8521,-119.0056,23.4696,depth
1000231847,1984,46.8521,-119.0056,-25.908,depth
1000231985,1973,46.8594,-118.9517,30.175200000000004,depth
1000232034,1969,46.8588,-118.75,30.2971,depth
1000232060,1984,46.8607,-119.9437,19.50262,depth
1000232060,1985,46.8607,-119.9437,-22.914859999999997,depth
1000232937,1984,46.8788,-118.7701,-28.041600000000003,depth
1000232973,1983,46.8799,-118.7514,25.2984,depth
1000232973,1984,46.8799,-118.7514,-30.175200000000004,depth
1000233427,1963,46.8996,-119.8323,-56.11825,depth
1000233427,1964,46.8996,-119.8323,-48.044099999999986,depth
1000233542,1978,46.9058,-103.9858,29.812489999999997,depth
1000233542,1979,46.9058,-103.9858,-47.112939999999995,depth
1000233542,1982,46.9058,-103.9858,93.098114,depth
1000233897,1959,46.9224,-119.4539,37.94760000000001,depth
1000233970,1980,46.9246,-118.9094,28.132999999999996,depth
1000234880,1964,46.9485,-119.5509,22.97735,depth
1000236236,1973,46.9804,-118.6139,34.13759999999999,depth
1000236572,1970,46.9943,-118.7719,-42.73294000000001,depth
1000236572,1971,46.9943,-118.7719,-35.84449999999998,depth
1000237576,1974,47.0421,-118.8978,24.316940000000002,depth
1000237576,1975,47.0421,-118.8978,-19.658069999999995,depth
1000238131,1977,47.0471,-118.9386,23.75916,depth
1000238155,2001,47.0454,-120.4226,-33.524950000000004,depth
1000238253,1994,47.0518,-119.6839,-28.16809,depth
1000238253,1995,47.0518,-119.6839,51.174400000000006,depth
1000238253,2003,47.0518,-119.6839,-21.784059999999997,depth
1000239182,1959,47.0885,-119.9201,31.478219999999997,depth
1000239929,1971,47.1018,-118.8486,31.394400000000005,depth
1000240351,1972,47.116,-119.0653,-30.02279999999999,depth
1000240448,1970,47.1193,-118.7372,-46.207679999999996,depth
