AQUIFER_ID,Region,Decade,n_stn_decade,mean_ratio_neg,mean_ratio_pos,mean_frac_neg,mean_frac_pos,mean_sum_anom,mean_sum_neg,mean_sum_pos
194,US,1950,11,-0.21682487099567105,0.16627326320346322,0.49264069264069266,0.5073593073593073,-0.41910000000000003,-1.6437025454545455,1.2246025454545455
194,US,1960,16,-0.24142280833333335,0.20524529791666668,0.5427083333333333,0.43645833333333334,0.12087187499999996,-0.99574325,1.116615125
194,US,1970,29,-0.20059007701149428,0.26988579310344835,0.5026819923371647,0.49731800766283524,0.05785986206896541,-1.0572364827586205,1.115096344827586
194,US,1980,15,-0.2483453688888889,0.3756614111111111,0.42037037037037034,0.5796296296296296,1.1453362666666664,-2.3968453333333333,3.5421815999999997
194,US,1990,13,-0.42259827289377305,0.19732802252747267,0.5741758241758241,0.4258241758241758,-1.4880093846153846,-3.0787129230769237,1.5907035384615393
194,US,2000,14,-0.3828506345238095,0.27929502976190496,0.5732142857142858,0.41964285714285715,-0.1066788571428561,-2.337816,2.231137142857144
194,US,2010,10,-0.2197148799999999,0.16229056000000003,0.5700000000000001,0.42000000000000004,-0.5742431999999988,-2.197148799999999,1.6229056000000004
194,US,2020,10,-0.33893813333333295,0.18115266666666632,0.6,0.4,-0.47335639999999995,-1.016814399999999,0.543457999999999
195,US,1930,22,-0.31781169696969697,0.2716356818181818,0.5,0.45454545454545453,-0.02071245454545447,-0.9665622727272727,0.9458498181818182
195,US,1940,19,-0.2505107468671679,0.2130010476190476,0.5055137844611529,0.48790726817042607,0.08085210526315775,-1.9490352631578947,2.0298873684210523
195,US,1950,15,-0.22061875555555555,0.14107611555555558,0.5212962962962963,0.47203703703703703,-0.7506208,-2.119884,1.3692632
195,US,1960,53,-0.20312343459119503,0.2798741314465409,0.5004716981132076,0.4938679245283019,0.2166956603773584,-0.9468062641509435,1.163501924528302
195,US,1970,25,-0.3365188346666666,0.2115652186666667,0.5902222222222222,0.4017777777777778,-0.8986107200000001,-2.96113224,2.0625215199999998
195,US,1980,31,-0.3634404259600614,0.29382119139784946,0.52452636968766,0.4676395289298515,-0.35410877419354836,-3.1619558709677418,2.8078470967741933
195,US,1990,29,-0.22937077241379308,0.24599367816091952,0.4729885057471264,0.5201149425287357,0.25855420689655184,-2.0130990344827584,2.2716532413793105
195,US,2000,40,-0.30549061166666674,0.3837632091666666,0.5133333333333333,0.4841666666666667,0.08458214999999969,-2.2952201000000003,2.37980225
195,US,2010,21,-0.3255947142857143,0.28989868095238097,0.5329365079365079,0.46706349206349207,-0.4718595238095242,-2.631513047619048,2.1596535238095234
195,US,2020,15,-0.3603411999999998,0.13130111111111106,0.6555555555555554,0.3444444444444444,-0.6597898666666662,-1.0355067999999994,0.3757169333333332
196,US,1940,14,-0.26166523809523795,0.20492340476190454,0.48214285714285715,0.5178571428571429,-0.14412728571428582,-1.098803142857142,0.9546758571428564
196,US,1950,24,-0.28858912847222223,0.3537650868055555,0.500462962962963,0.49953703703703706,-0.10928266666666686,-1.85483475,1.7455520833333331
196,US,1960,22,-0.5387292238095235,0.7913069372294372,0.4095238095238095,0.5904761904761905,0.7162804545454553,-3.1036250909090897,3.8199055454545454
196,US,1970,11,-0.07608024242424229,0.3055265757575756,0.29797979797979796,0.702020202020202,1.2851458181818183,-0.6062765454545449,1.8914223636363632
196,US,1980,7,-0.2864249999999999,0.3090646897959183,0.3408163265306122,0.6591836734693877,0.8199137142857145,-1.6030311428571415,2.422944857142856
196,US,1990,5,-0.3784598133333332,0.13949679999999995,0.7333333333333333,0.26666666666666666,-1.5937991999999999,-2.5947623999999996,1.0009631999999997
196,US,2000,8,-0.4343206875000002,0.5016149187500001,0.49583333333333335,0.5041666666666667,0.09753674999999962,-3.255071750000001,3.3526085000000005
196,US,2010,1,-0.20909299999999967,0.2206749999999998,0.5,0.5,0.11582000000000114,-2.0909299999999966,2.2067499999999978
197,US,1930,3,-0.11819466666666663,0.3384973333333334,0.3333333333333333,0.6666666666666666,0.6609080000000002,-0.35458399999999995,1.015492
197,US,1940,3,-0.3460383111111111,0.2758214222222222,0.5518518518518518,0.4481481481481482,-0.6492240000000001,-3.2552640000000004,2.60604
197,US,1950,3,-0.18917920000000002,0.13686931111111109,0.6638888888888889,0.3361111111111111,-0.48463200000000023,-1.670812,1.18618
197,US,1960,7,-0.36581457142857143,0.3053442857142858,0.5357142857142857,0.4642857142857143,-0.31786314285714257,-2.1153122857142854,1.797449142857143
197,US,1970,8,-0.178326675,0.19430999999999995,0.575,0.4,-0.12210975000000007,-1.3131157499999997,1.1910059999999998
197,US,1980,5,-0.23434765714285716,0.2865294171428571,0.37857142857142856,0.6214285714285714,0.2657856,-2.0656296000000003,2.3314152
